Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-9-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-9-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-9-2011
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;indonesia;29-8-2011
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;japan;24-8-2011
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;japan;24-8-2011
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;japan;24-8-2011
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;japan;24-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
alert;worm (foreign body);insects > worm (foreign body);greece;17-8-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-8-2011
alert;almond, insufficient labelling/documentation;nuts > almond, labelling/misdescription > insufficient labelling/documentation;germany;1-8-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-8-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-8-2011
alert;soybeans and products thereof, eggs and products thereof, milk and products thereof, peanuts and products thereof, nuts, cereals containing gluten and products thereof;soybeans and products thereof, eggs and products thereof, milk and products thereof, peanuts and products thereof, nuts, cereals containing gluten and products thereof;australia;25-7-2011
alert;nuts;nuts;australia;11-7-2011
food;unauthorised novel food ingredient camu camu (myrciaria dubia);novel food > unauthorised novel food ingredient camu camu (myrciaria dubia);united states;6-7-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-7-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-7-2011
border rejection;diuron;pesticides > diuron;ecuador;1-7-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-7-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-7-2011
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;venezuela;1-7-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-7-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-7-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-6-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;ghana;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-6-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-6-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-6-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-6-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-6-2011
food;milk and products thereof;milk and products thereof;belgium;24-5-2011
food;milk and products thereof;milk and products thereof;germany;18-5-2011
food;hazelnut;nuts > hazelnut;italy;2-5-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-5-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-5-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-5-2011
border rejection;thiamethoxam;pesticides > neonicotinoid > thiamethoxam;ghana;1-5-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-5-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-5-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-5-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-4-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-4-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-4-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-4-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-4-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-4-2011
alert;peanuts and products thereof;peanuts and products thereof;australia;30-3-2011
alert;peanuts and products thereof, milk and products thereof, labelling/misdescription;peanuts and products thereof, milk and products thereof, labelling/misdescription;united states;29-3-2011
food;foodborne outbreak suspected;foodborne outbreak suspected;netherlands;2-3-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-3-2011
border rejection;chlorpropham;pesticides > chlorpropham;ghana;1-3-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-3-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-3-2011
border rejection;imidacloprid, fenvalerate;pesticides > neonicotinoid > imidacloprid, pesticides > fenvalerate;ghana;1-3-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-3-2011
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-3-2011
border rejection;2,4-d;pesticides > 2,4-d;ecuador;1-3-2011
border rejection;unauthorised colour;unauthorised colour;france;9-2-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-2-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-2-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-2-2011
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-2-2011
- food;milk and products thereof;milk and products thereof;united states;14-1-2011
- food;milk and products thereof;milk and products thereof;united states;13-1-2011
food;milk and products thereof;milk and products thereof;ireland;12-1-2011
border rejection;thiamethoxam;pesticides > neonicotinoid > thiamethoxam;ghana;1-1-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-1-2011
border rejection;fenvalerate;pesticides > fenvalerate;ghana;1-1-2011
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-12-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-12-2010
border rejection;poor hygienic state, spoilage, unfit for human consumption;poor or insufficient controls > poor hygienic state, spoilage, poor or insufficient controls > unfit for human consumption;nigeria;8-11-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-11-2010
border rejection;cadmium;heavy metals > cadmium;colombia;21-10-2010
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;12-10-2010
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;12-10-2010
border rejection;permethrin;pesticides > pyrethroid > permethrin;ghana;1-10-2010
border rejection;moulds, abnormal smell;non-pathogenic microorganisms > moulds, abnormal smell;ghana;1-10-2010
border rejection;abnormal smell, moulds;abnormal smell, non-pathogenic microorganisms > moulds;colombia;1-10-2010
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;6-9-2010
border rejection;permethrin;pesticides > pyrethroid > permethrin;ghana;1-9-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-9-2010
border rejection;moulds, abnormal smell;non-pathogenic microorganisms > moulds, abnormal smell;ghana;1-9-2010
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;ecuador;1-9-2010
border rejection;moulds, abnormal smell;non-pathogenic microorganisms > moulds, abnormal smell;ghana;1-9-2010
border rejection;permethrin;pesticides > pyrethroid > permethrin;ghana;1-8-2010
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;indonesia;29-7-2010
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;indonesia;26-7-2010
border rejection;moulds, abnormal smell;non-pathogenic microorganisms > moulds, abnormal smell;ghana;1-7-2010
border rejection;endosulfan;pesticides > organochlorine > endosulfan;ghana;1-7-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;ghana;1-7-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-7-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;1-7-2010
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-7-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;cameroon;1-7-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;ghana;1-6-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;ghana;1-6-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;ghana;1-5-2010
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-5-2010
border rejection;imidacloprid;pesticides > neonicotinoid > imidacloprid;ghana;1-5-2010
border rejection;thiamethoxam;pesticides > neonicotinoid > thiamethoxam;ghana;1-5-2010
border rejection;moulds;non-pathogenic microorganisms > moulds;ghana;1-5-2010
food;poor hygienic state;poor or insufficient controls > poor hygienic state;côte d'ivoire;7-4-2010
